"cnpj_basico","cnae_principal","cep","bairro","municipio","capital_social"
"18169799","00","185","DR RAFAEL DE BARROS","RUA","0.0"
"18169816","00","840","INGLATERRA","AVENIDA","0.0"
"18169827","67","8071","SERRA FORMOSA","RUA","0.0"
"18169835","63","00000","SUBTENENTE ONOFRE MOREIRA DA ROCHA","RUA","0.0"
"18169848","01","320","NOVA RESENDE","AVENIDA","0.0"
"18169861","00","29","RIO ICA","RUA","0.0"
"18169874","01","130","MONTE CASTELO","AVENIDA","0.0"
"14200259","00","1214","HERMES DA FONSECA","AVENIDA","0.0"
"18169901","01","05","114 LOTE","QUADRA","0.0"
"18169913","01","12","JOSE LEANDRO","RUA","0.0"
"18169926","00","SN","SANTO ANTONIO","SITIO","0.0"
"18169936","00","SN","MANOEL VIRGOLINO DA SILVA","RUA","0.0"
"18169950","63","72","SRTVN QUADRA 701 CONJUNTO C","SETOR","0.0"
"18169963","63","S/N","DO BOMBEIRO","RUA","0.0"
"18169975","01","111","DOUTOR SILVIO DANTE BERTACCHI","RUA","0.0"
"18169985","67","04","CARLOS FRANCA MARTINS","RUA","0.0"
"18169999","00","209","LESTE","AVENIDA","0.0"
"18170009","63","SN","SAO PAULO","RUA","0.0"
"18170023","00","619","PRESIDENTE MEDICI","AVENIDA","0.0"
"18170036","01","60","MARIA CARVALHO","RUA","0.0"
"18170046","63","35","QE 28 CONJUNTO F LOTE","QUADRA","0.0"
"18170058","63","500","JULIO CESAR","RUA","0.0"
"13579798","00","1233","BRASILIA","AVENIDA","0.0"
"18170082","63","1","ESTANCIA MESTRE DARMAS I","CONDOMMNIO","0.0"
"18170096","00","0","NOVA MARAIAL","RUA","0.0"
"18170109","67","235","DA MATRIZ","RUA","0.0"
"18170120","01","227","PILADES SCALETTI","RUA","0.0"
"18170131","00","10","ITOROROS","RUA","0.0"
"18170144","00","2492","EDITE BRAGA","RUA","0.0"
"18170156","67","66","18","RUA","0.0"
"18170170","01","015","AURELINO GONDIM","PRACA","0.0"
"18170182","63","SN","PREFEITO SAMUEL BATISTA CRUZ","AVENIDA","0.0"
"18170195","63","S/N","QUIRIRI","COMUNIDADE","0.0"
"18170205","67","SN","CANEDO CANDIDO DE CARVALHO","RUA","0.0"
"18170218","01","345","ALBERTINA BECK","RUA","0.0"
"18170227","00","3092","PIO X","RUA","0.0"
"18170240","01","294","COLONOS","RUA","0.0"
"18170259","67","99","ADRIATICO","RUA","0.0"
"18170271","67","16","PARARI","RUA","0.0"
"03022696","00","67","VIRACOPOS (LOT JD AEROPORTO)","RUA","0.0"
"18170295","00","62","ANA PALMA","RUA","0.0"
"18170306","01","SN","VEREADOR VICENTE FRANCISCO","RUA","0.0"
"18170320","63","781","SAO MATEUS","RUA","0.0"
"18170331","67","76","7 DE SETEMBRO DA CEASA","RUA","0.0"
"18170344","01","S/N","LINHA MIGUEL ARCANJO KM 03","ESTRADA","0.0"
"18170356","01","158","GLICERIO","RUA","0.0"
"18170368","00","246","MANOEL DIAS DA SILVA","RUA","0.0"
"18170384","00","6331","VINTE E DOIS DE MAIO","AVENIDA","0.0"
"18170397","01","144","VILA MONTEIRO","LOTEAMENTO","0.0"
"18170410","00","68","DOMINGOS ROBERT","RUA","0.0"
"18170422","01","149","JOSE THOMAS DE REZENDE","RUA","0.0"
"18170433","01","599","SATURNINO MAIA","RUA","0.0"
"18170447","01","770","PRESIDENTE KENNEDY","AVENIDA","0.0"
"07954514","00","1379","FREI CASSIANO","RUA","0.0"
"15246096","63","16","ARGILA","RUA","0.0"
"18170481","00","600","DOUTOR ANTENOR NEIVA","RUA","0.0"
"03612370","01","240-A","PORTO DA FARINHA","ESTRADA","0.0"
"18170508","00","S/N","SAO BENEDITO","SITIO","0.0"
"18170520","01","822","TOBIAS BARRETO","RUA","0.0"
"18170534","01","668","ALICIO FRANCISCO MAFRA","RUA","0.0"
"18170544","01","09","VEREADOR OSORIO","RUA","0.0"
"18170559","01","284","DOUGLAS LIMA","RUA","0.0"
"18170569","00","158","VICENTE BORGES","RUA","0.0"
"18170579","00","100","ERNANI AGUIAR CORREA","RUA","0.0"
"18170591","67","05","VICENTE DA SILVA ALVES","RUA","0.0"
"18170602","01","375","MARTHA","RUA","0.0"
"18170615","01","110","JOSE CAXIAS DE LIMA","RUA","0.0"
"18170625","63","89","VITORINO GONCALVES RIBEIRO","ALAMEDA","0.0"
"13438390","00","1852","MANOEL DIONIZIO ALVES DE ALBRES","RUA","0.0"
"18170646","01","501","TREZE DE DEZEMBRO","RUA","0.0"
"18170659","01","11","QUADRA 11 CONJUNTO C","QUADRA","0.0"
"18170674","00","821","CASTELO BRANCO","AVENIDA","0.0"
"16867721","00","209","BRASILIA","RUA","0.0"
"18170699","00","993","Major Sales","RUA","0.0"
"15650140","00","896","GOIAS","RUA","0.0"
"18170725","67","6-193","JORGE SCHNEYDER FILHO RUA","RUA","0.0"
"18170736","00","210","MANOEL MACHADO","RUA","0.0"
"18170748","01","156","ANHANGUERA","AVENIDA","0.0"
"18170759","67","9","DOUTOR WILSON OLIVEIRA ROCHA","RUA","0.0"
"18170771","00","505","JACUI","RUA","0.0"
"18170786","01","219","DUQUE DE CAXIAS","RUA","0.0"
"18170802","75","52","PRESBITERO ALICIO FREITAS DE OLIVEIRA","RUA","0.0"
"18170815","01","205","JOAO MAXIMIANO","AVENIDA","0.0"
"18170826","63","7675","BENJAMIM NEGOSEKI","RUA","0.0"
"18170840","01","5757","WASHINGTON LUIZ","RODOVIA","0.0"
"18170855","00","302","DOM HENRIQUE","RUA","0.0"
"09327031","01","158","EDUARDO DOMINGOS DE LIMA","RUA","0.0"
"18170876","00","325","ABDIAS SABINO","RUA","0.0"
"18170890","00","837","ALMA CABOCLA","RUA","0.0"
"18170903","01","70","PROFESSOR MASSANIELO SANTOS","RUA","0.0"
"18170919","63","284","PROF. ELIZABEL PIROZZI BAPTISTA","RUA","0.0"
"18170930","00","00","ILHA DO ARAUJO","ILHA","0.0"
"18170946","63","51","APEREIA","RUA","0.0"
"18170955","01","33","DOMINGOS MASSARI","RUA","0.0"
"18170967","63","02","QNM 01 CONJUNTO G LOTE 15 LOJA","QUADRA","0.0"
"18170982","67","600","VALDEMAR FONTES AZEVEDO","RUA","0.0"
"18170996","00","374","MINISTRO SALGADO FILHO","ESTRADA","0.0"
"18171006","00","SN","DR JULIO DE MENDONCA","RUA","0.0"
"18171014","00","99","PRESIDENTE PEDREIRA","RUA","0.0"
"18171030","00","2550","BRASIL","AVENIDA","0.0"
"18171039","67","84","NOVA ROMA","RUA","0.0"
"18171052","63","08","DOS HOLANDESES","AVENIDA","0.0"
"18171064","63","S/N","SIA TRECHO 03, BLOCO D, LOTE 985, LOJA 24","SETOR","0.0"
"18171078","01","141","DO HIPISMO","RUA","0.0"
"13905637","00","60","ANTONIO MARTINEZ CARRERA","RUA","0.0"
"18171100","01","13","severino da silva lira","RUA","0.0"
"18171107","01","SN","2","RUA","0.0"
"18171121","01","SN","SANTANA","AVENIDA","0.0"
"18171134","00","07","DAS FIGUEIRAS LOTE","RUA","0.0"
"18171148","01","147","NACOES UNIDAS","RUA","0.0"
"18171161","67","530","CAPITAO VITORIO BASSO","RUA","0.0"
"18171172","01","433","SOLDADO ROGER BERTULANO","RUA","0.0"
"44917714","01","127","PALMIRO ANDREOSI","RUA","0.0"
"18171194","63","131","DR. MARURI","RUA","0.0"
"18171202","01","1064","SENADOR LACERDA FRANCO","AVENIDA","0.0"
"18171213","01","134","JATOBA","AVENIDA","0.0"
"18171226","00","44","LEONY AZEREDO ROCHA","RUA","0.0"
"18171236","01","64","MANOEL BOTELHO DE OLIVEIRA (UR-06)","RUA","0.0"
"18171248","00","3940","TANCREDO DE ALMEIDA NEVES","RUA","0.0"
"18171260","63","2286","JABAQUARA","AVENIDA","0.0"
"18171274","00","372","LOPES DE OLIVEIRA","RUA","0.0"
"14492890","01","378","FRANCISCO PATRICIO DE ARAUJO","RUA","0.0"
"18171300","67","1100","DOM HUGO","RUA","0.0"
"18171313","00","2291W","DAS SERIEMAS","AVENIDA","0.0"
"18171325","18","702","MANOEL BARRETO","RUA","0.0"
"18171338","63","807","DAS SERIEMAS","RUA","0.0"
"18171351","01","1000","ARAGUAIA","AVENIDA","0.0"
"18171361","01","2525","MAJOR CLAUDIANO","RUA","0.0"
"08772158","00","515","VOLUNTARIO FERNANDO PINHEIRO FRANCO","AVENIDA","0.0"
"18171383","63","118","CREMONA","RUA","0.0"
"18171395","01","239","JOAO FRANCISCO DA SILVA","RUA","0.0"
"18171410","01","98","VICENTE LEPORACE","RUA","0.0"
"18171423","01","3895","AMAZONAS","RUA","0.0"
"18171436","00","155","BRAS CUBAS","RUA","0.0"
"18171448","01","115","GUARANI","RUA","0.0"
"18171458","63","250","CARLOS GOMES","RUA","0.0"
"18171473","63","114","BOREAL","RUA","0.0"
"18171486","01","sn","NEDDERMEYER","AVENIDA","0.0"
"18171499","00","1043","EDUARDO LIMA E SILVA","RUA","0.0"
"18171510","00","S/N","RECANTO","COMUNIDADE","0.0"
"16777471","00","156","COTIA","RUA","0.0"
"18171530","00","6159","DOUTOR ALEXANDRE RASGULAEFF","AVENIDA","0.0"
"15778462","01","481","112","RUA","0.0"
"18171557","67","SN","SAO FRANCIUSCO","RUA","0.0"
"18171570","00","1331","DA CONCEICAO","RUA","0.0"
"18171582","67","640","DAS CASTANHEIRAS","RUA","0.0"
"18171594","00","26","ANDRE BASTOS","RUA","0.0"
"13063869","00","09","MONTREAL","RUA","0.0"
"18171618","01","2613","BRASIL","AVENIDA","0.0"
"18171633","63","1340","EMBAIXADOR ABELARDO BUENO","AVENIDA","0.0"
"18171646","01","850","DELEGADO JOSE LIMA","RUA","0.0"
"18171661","01","85","MANOEL PEDRO VILABOIM","RUA","0.0"
"18171673","32","116","PEDRO ANTONIO DA CONCEICAO","RUA","0.0"
"18171684","00","135","JOAO LOPES CANCADO","RUA","0.0"
"18171699","67","376","DOUTOR ELOI DE SOUZA","AVENIDA","0.0"
"18171709","01","165","Iancu Sterumann","PRACA","0.0"
"08631518","00","874","HENRIQUE MARTINS","RUA","0.0"
"18171732","00","1465","PERI CARLOS PAEL LOPES","RUA","0.0"
"55090468","01","578","JOAO CACHOEIRA","RUA","0.0"
"18171758","00","634","CAPITAO FRANKLIN DE CASTRO","RUA","0.0"
"18171771","01","159","TRISTAO MONTEIRO","RUA","0.0"
"18171784","67","972","HUMAITA","QUADRA","0.0"
"18171797","01","2645","HENRICH REISMANN","AVENIDA","0.0"
"18171812","01","330","Municipal SO 350","RODOVIA","0.0"
"18171825","00","52","DO IPE","RUA","0.0"
"18171839","00","355","B","RUA","0.0"
"18171853","00","96","DA LAPA","TRAVESSA","0.0"
"18171864","00","932","CORONEL MARCILIO FRANCO","RUA","0.0"
"18171879","01","455","CAPITAO AMERICO MENEZES","RUA","0.0"
"11549464","00","SN","SOTURNO GIRONDA","RODOVIA","0.0"
"18171904","75","169","K (L BARRETO)","RUA","0.0"
"18171913","01","106","GEORGE VI","RUA","0.0"
"18171923","01","325","ALCINDO GONCALVES COTTA","RUA","0.0"
"18171940","63","180","LADISLAU LUKA","RUA","0.0"
"18171954","63","108","SAMUEL ARNOLD","RUA","0.0"
"18171965","01","2546","WASHINGTON LUIZ","RUA","0.0"
"18171979","01","40","QNG 33","QUADRA","0.0"
"18171987","00","300","DO PATY","RUA","0.0"
"18171998","63","20","TAPAJOS","RUA","0.0"
"08783923","01","292","ITACOLOMI","RUA","0.0"
"18172025","01","168","DO  MATO","RUA","0.0"
"18172038","00","SN","COMANDANTE JOAO RIBEIRO DE BARROS, SP.294","RODOVIA","0.0"
"18172047","63","3771","DOM ALMEIDA LUSTOSA","AVENIDA","0.0"
"18172066","01","1154","FREI CASSIANO","RUA","0.0"
"18172077","01","4378","CURT HERING","RUA","0.0"
"18172088","00","196","HERCULANO DE FREITAS","RUA","0.0"
"18172103","01","454","MAJOR HIPOLITO","RUA","0.0"
"18172116","63","300","SAMPAIO VIDAL","AVENIDA","0.0"
"18172131","01","393","1","RUA","0.0"
"18172140","63","647","DAS PITANGUEIRAS","RUA","0.0"
"18172152","01","250","ARTHUR ALBERTO ZANELA (LOT RES MORADAS FIGUEIRA)","RUA","0.0"
"18172164","17","158","TRES","RUA","0.0"
"04641376","00","1070","COMENDADOR ANTONIO ALVES","RUA","0.0"
"18172186","00","1568","FLORIDA","RUA","0.0"
"18172198","00","1774","PROFESSOR CLEMENTE FERREIRA","RUA","0.0"
"18172214","67","63","DANTE LAGINESTRA","RUA","0.0"
"18172227","01","304","LEANDRO ADORNO T 2","RUA","0.0"
"18172236","01","162","PACHECO LEAO","RUA","0.0"
"18172250","00","1081","TIETE","AVENIDA","0.0"
"18172265","63","245","MIGUEL DE CABEDO","RUA","0.0"
"18172278","67","185","DUAS AMERICAS","RUA","0.0"
"18172291","63","137","CAMARAIPE","RUA","0.0"
"18172305","63","23","ISAIAS","RUA","0.0"
"14665297","63","28","11","RUA","0.0"
"11220420","63","1101","PRESIDENTE VARGAS","RUA","0.0"
"18172341","67","79","DOUTOR MACHADO","RUA","0.0"
"12356746","01","27","OITO DE FEVEREIRO","RUA","0.0"
"18172368","00","104","JOSE REIS E SILVA","RUA","0.0"
"18107148","01","1463","walter apelian","AVENIDA","0.0"
"18172392","63","83","TEREZINHA ANDRADE GODOY","RUA","0.0"
"18172406","00","162","MINAS GERAIS","RUA","0.0"
"18172415","00","30","TRANSMANGUEIRAO","AVENIDA","0.0"
"18172426","01","18","RODRIGUES ALVES","RUA","0.0"
"18172435","63","134","MARIA FORTUNATA TOSIN","RUA","0.0"
"18172451","01","517","JOSE MOREIRA","AVENIDA","0.0"
"18172461","63","682","FRANCISCO SAMPAIO PEIXOTO","AVENIDA","0.0"
"18172475","00","S/N","RECANTO DAS ORQUIDIAS","CONDOMINIO","0.0"
"18172485","00","SN","JOAO INACIO","RUA","0.0"
"18172499","67","1117","TORRES GALVAO","RUA","0.0"
"18172512","01","441","ITAQUARA","RUA","0.0"
"18172521","63","850","DONATO PEDRINO","AVENIDA","0.0"
"18172531","00","23","JOSE BALBINO GUEDES","1A RUA","0.0"
"18172543","00","301","RODOLFO MIRANDA","RUA","0.0"
"18172555","67","71","RIO PARAGUAI (N ALEIXO)","RUA","0.0"
"16874626","01","6.581","DA REPUBLICA","AVENIDA","0.0"
"18172580","01","141","DOUTOR MIGUEL VIEIRA FERREIRA","RUA","0.0"
"18172591","00","678","JOANA ANGELICA","RUA","0.0"
"18172604","67","5562","ABOBORA","RUA","0.0"
"18172613","00","292","PROFESSORA LEA ALENCAR","RUA","0.0"
"18172624","01","150","VC-4","RUA","0.0"
"18172638","01","83","ITABAIANA","RUA","0.0"
"18172652","63","SN","JOSE RODRIGUES CHAVES","RUA","0.0"
"18172664","63","3118","DELEGADO PINTO DE TOLEDO","RUA","0.0"
"18172677","01","0","MR2","QUADRA","0.0"
"18172689","00","597","HERMENEGILDO BONAT","RUA","0.0"
"18172703","01","180","WINSTON CHURCHILL","AVENIDA","0.0"
"18172714","01","00","58","RUA","0.0"
"18172724","00","120","DURVAL SANTANGELO","RUA","0.0"
"18172741","01","235","RONDONOPOLIS","RUA","0.0"
"18172753","00","SN","POVOADO SITIO NOVO","SMTIO","0.0"
"18172764","63","180","NOVA YORK","RUA","0.0"
"18172776","00","203","DOMINGOS","RUA","0.0"
"18172789","01","SN","CUIABA","RUA","0.0"
"18172799","00","08","SACI","CONJUNTO","0.0"
"18172811","00","95","CEL JOSE EUSEBIO","RUA","0.0"
"18172822","01","70","Frederico Garcez Jortes","RUA","0.0"
"01637101","00","393","ESTRADA DOS MORAES","RUA","0.0"
"18172849","01","1531","SAO CRISTOVAO","RUA","0.0"
"18172857","67","479","SAO SEBASTIAO","AVENIDA","0.0"
"18172868","67","03","TUCANAIRA","RUA","0.0"
"18172879","00","348","MOFARREJ","AVENIDA","0.0"
"18172889","01","46","EDUARDO MANDADORI ANTUNES","RUA","0.0"
"18172900","01","523","JOAO AURELIO TURATTI","RUA","0.0"
"18062689","01","98","MOZAR SOARES CAVALCANTE","RUA","0.0"
"18172925","01","220","ALFERES PEDRO MAGNO DE BARROS","RUA","0.0"
"18172934","00","576","DEPUTADO CARLOS CORREIA","RUA","0.0"
"18172944","67","152","9 (CJ MIRASSOL)","RUA","0.0"
"18172956","00","186","ORIENTE","RUA","0.0"
"04434540","01","962","UM","RUA","0.0"
"18172980","63","203","ALMIRANTE BARROSO","RUA","0.0"
"18172989","01","300","PEDRO BRANDAO","RUA","0.0"
"18173000","01","5560","RIO BRANCO","AVENIDA","0.0"
"18173010","67","1095","ALZIRA ROCHA DA SILVA","RUA","0.0"
"18072988","01","252","VISCONDE DE IBITURUNA","AVENIDA","0.0"
"18173040","00","1345","BULHOES DE CARVALHO","RUA","0.0"
"18173051","00","150","ARLINDA ALMEIDA DOS SANTOS","RUA","0.0"
"18173060","00","1842","LODOVICO GERONAZZO","RUA","0.0"
"18173074","00","123","IGNACITA GRIMBERG","RUA","0.0"
"18173083","75","122","MAESTRO RANDOLFO","RUA","0.0"
"14499540","00","70","ANTILHAS","RUA","0.0"
"01597220","01","650","SETE DE SETEMBRO","AVENIDA","0.0"
"18173116","63","1729","CASTELO BRANCO","AVENIDA","0.0"
"18173127","01","243","DAS PEDREIRAS","RUA","0.0"
"18173142","00","613","LIBERDADE","AVENIDA","0.0"
"18173155","63","40","QUATRO","RUA","0.0"
"18173167","67","500","ENGENHEIRO MILTON DE ALVARENGA PEIXOTO","RUA","0.0"
"18173178","01","97","GENOLFO VIEIRA AFONSO","RUA","0.0"
"18173190","00","97","ARMINDA FERNANDES DE ALMEIDA","RUA","0.0"
"18173205","01","4121","PRESIDENTE KENNEDY","AVENIDA","0.0"
"18173219","01","692","CANTAGALO","RUA","0.0"
"13877640","01","100","SANTO ANTONIO DA FAZENDA GRANDE","TRAVESSA","0.0"
"18173241","01","175","DOUTOR FABRICIO VAMPRE","RUA","0.0"
"18173254","01","156","SANTO ELIAS","RUA","0.0"
"18173265","01","180","ANGELINA PRETTI SILVA","AVENIDA","0.0"
"18173279","00","22","EPAMINONDAS GRACINDO","RUA","0.0"
"97546283","01","1444","DOS ANDRADAS","RUA","0.0"
"97546283","01","212","NAZARETH","RUA","0.0"
"10183465","63","1762","NOEL NUTELS","AVENIDA","0.0"
"18173323","00","200","SETE DE SETEMBRO","RUA","0.0"
"12997348","67","122","POCO FUNDO","RUA","0.0"
"18173345","63","277","GIUSEPPE MARINO","RUA","0.0"
"18173356","01","09","JOAO FLORENTINO DE CARVALHO","RUA","0.0"
"18173370","00","335","REINALDO MASSONETO","RUA","0.0"
"18173383","63","332","RUA BATISTA CERRUTTI","RUA","0.0"
"18173398","01","531","Acre","AVENIDA","0.0"
"18173411","01","482","ANA COSTA","AVENIDA","0.0"
"18173423","00","99","PADRE MANOEL MARIANO","RUA","0.0"
"18173436","01","223","SETE DE SETEMBRO","AVENIDA","0.0"
"07056553","00","386","NOSSA SENHORA DE COPACABANA","AVENIDA","0.0"
"18173458","67","112","OTACILIO MADEIRA","RUA","0.0"
"18173467","01","162","ANTONIO DOMINGOS","RUA","0.0"
"18173481","63","307","SERGIO LOURETO","RUA","0.0"
"15581940","63","7328","ARTHUR ARANTES MEIRA","AVENIDA","0.0"
"18173508","01","76","MARTINS","RUA","0.0"
"18173520","63","1016","ARTUR DE AZEVEDO","RUA","0.0"
"18173533","67","190","MIGUEL LOPES FURTADO","RUA","0.0"
"18173546","00","121","CAMPINAS","ALAMEDA","0.0"
"18173558","63","684","RUDOL LUTZE","RUA","0.0"
"18173569","01","99","DONA VEVA","RUA","0.0"
"18173581","01","493","25 DE JULHO","AVENIDA","0.0"
"18081673","63","1079","GERONCIO THIVES","RUA","0.0"
"18173610","00","1360","JOAQUIM EUGENIO DE LIMA","ALAMEDA","0.0"
"18173623","01","350","CLAUDIO LUCIO MONTEIRO","RUA","0.0"
"18173635","63","2453","PRINCESA IZABEL","RUA","0.0"
"18173645","63","542","MARECHAL DEODORO","RUA","0.0"
"18173655","67","1582","JOAO PESSOA","RUA","0.0"
"18173670","01","76","TERRA BOA","RUA","0.0"
"18173684","01","346","SAO GABRIEL DA PALHA","RUA","0.0"
"18173698","01","14","Jose Basilio de Figueiredo Junior","RUA","0.0"
"18173709","63","63","OTAVIO LOPES CASTELO BRANCO","RUA","0.0"
"18173721","00","215","ALDO FOCESI JUNIOR","RUA","0.0"
"18173737","01","320","IVONE PIRES GUIMARAES","RUA","0.0"
"18173749","01","635","CORONEL SEZEFREDO BARBOSA","RUA","0.0"
"08385848","00","32","SOFIA","RUA","0.0"
"18173772","01","151","DANIEL LEITE","RUA","0.0"
"14484541","00","116","SENADOR MENDONCA","RUA","0.0"
"18173797","01","1.177","BRASIL","AVENIDA","0.0"
"18173810","01","1242","MARECHAL MIGUEL SALAZAR MENDES DE MORAIS","ESTRADA","0.0"
"18173822","00","S/N","DOS ANDRADAS","RUA","0.0"
"18173835","00","1200","CAMBARA","RUA","0.0"
"18173846","63","213","MILTON SOARES","RUA","0.0"
"18173860","00","SN","RURAL","ESTRADA","0.0"
"18173875","01","4225","TOMAZ ANTONIO GONZAGA","RUA","0.0"
"18173884","00","52","LUIZ ANGELELI","RUA","0.0"
"18173899","00","209","JAPORANGA","RUA","0.0"
"18173912","00","630","TUPA","RUA","0.0"
"18173925","01","1309","SC 434","RODOVIA","0.0"
"04930244","00","363","DESIDERIO ANTONIO COELHO","AVENIDA","0.0"
"18173949","00","62","MANOEL INACIO FILHO","RUA","0.0"
"18173958","00","32","SAO PEDRO","AVENIDA","0.0"
"04355242","01","S/N","RIO DE JANEIRO","RUA","0.0"
"18173981","67","388","UBIRACI","RUA","0.0"
"08497904","00","SN","MORENA FLOR","RECANTO","0.0"
"18174004","01","1535","OLIVEIRA RIBEIRO","RUA","0.0"
"18174014","00","S/N","ZERO S DOIS","SITIO","0.0"
"18174023","37","S/N","SAO CARLOS","SITIO","0.0"
"10812936","63","38","MARECHAL FLORIANO","AVENIDA","0.0"
"18174042","01","440","AYRTON SENNA DO BRASIL","AVENIDA","0.0"
"18174056","01","SN","JOSE JAIME RUTHES","RUA","0.0"
"18174066","01","652","GOMES DE CARVALHO","RUA","0.0"
"18174075","01","2855","CORIFEU DE AZEVEDO MARQUES","AVENIDA","0.0"
"18174087","00","1715","RICARDO SCHAURICH","RUA","0.0"
"18174100","67","176","ALBINO BENTO","RUA","0.0"
"18174113","00","462","PEDRO BATISTA DE OLIVEIRA","RUA","0.0"
"18174129","63","469","FRANCISCO LEITAO","RUA","0.0"
"18174139","00","23","WALDEMAR GOMES LINGUANOTI","RUA","0.0"
"18174152","01","688","DAS FLORES","RUA","0.0"
"18174163","63","27","DOUTOR ENEAS PINHEIRO","TRAVESSA","0.0"
"18174176","00","SN","LINHA SALETE","AREA","0.0"
"09310985","00","445","BR 101","RODOVIA","0.0"
"18174200","00","0","17 MR 8","QUADRA","0.0"
"18174213","01","245","MARANGUAPE","RUA","0.0"
"18174224","63","40","DOUTOR CASTILHO CABRAL","RUA","0.0"
"18174240","00","48","VEREADOR JOSE XAVIER","RUA","0.0"
"18174251","00","1052","JOAQUIM FLORIANO","RUA","0.0"
"18174262","01","1079","BARAO DE SAO GABRIEL","RUA","0.0"
"18174275","00","77","FRANCISCO SA","RUA","0.0"
"18174287","00","315","JACOMO BATISTELA","RUA","0.0"
"18174299","01","142","JOSE DUARTE SIMOES","RUA","0.0"
"20495254","75","0","ADAMI","RUA","0.0"
"12626387","00","KM 371","RODOVIA BR 367","FAZENDA","0.0"
"18174332","01","304","PRESIDENTE GETULIO VARGAS","RUA","0.0"
"18174341","67","101","BICUIBA","RUA","0.0"
"18174354","00","248","FREI SERAFIM","RUA","0.0"
"18174369","63","345","MINAS GERAIS","RUA","0.0"
"18174381","63","0","22","RUA","0.0"
"18174394","01","111","Manoel Goncalves","RUA","0.0"
"18174405","67","1834","03 DE MAIO","AVENIDA","0.0"
"18174420","00","00311","DA CACUIA","ESTRADA","0.0"
"18174431","01","20","LUIZ MOURA","RUA","0.0"
"18174440","01","98","JABOTICABAL","RUA","0.0"
"18174457","67","846","LAGOA DA TOCHA","RUA","0.0"
"17902534","01","44","JOSE MORGAN","RUA","0.0"
"18174480","01","S/N","LAMBARI/HELIODORA","RODOVIA","0.0"
"18174491","67","73","AURELIANO F. AQUINO","RUA","0.0"
"18174502","63","17","301 RUA D CONJUNTO 1","QUADRA","0.0"
"18174512","63","285","PRESIDENTE PRUDENTE","AVENIDA","0.0"
"18174526","01","SN","BR 116 KM 160","RODOVIA","0.0"
"18174537","01","120","FIDES DEEKE","RUA","0.0"
"18174548","67","204","ARAI","RUA","0.0"
"08894468","00","S/N","BARRA DAS PALMEIRAS I","SITIO","0.0"
"18174563","67","620","REGISTRO","RUA","0.0"
"18174578","63","54","NOEL ROSA","RUA","0.0"
"18174588","67","980","JOAO GONCALVES","RUA","0.0"
"18174602","01","570","NOSSA SENHORA DA PENHA","AVENIDA","0.0"
"18174613","01","116","SANTOS DUMONT","RUA","0.0"
"18174627","01","39","JACOB MEDEIROS DE MIRANDA","RUA","0.0"
"18174638","01","1582","CAIAPONIA","RUA","0.0"
"18174646","01","41NE","MATO GROSSO","AVENIDA","0.0"
"18174662","01","367","MANOEL ALEXANDRE","RUA","0.0"
"18174673","00","63","JUCA SAMPAIO","AVENIDA","0.0"
"18174683","67","138","Sao Carlos","RUA","0.0"
"18174696","67","45","DO LOUREIRO","RUA","0.0"
"18174708","00","103","ARAGUAIA","RUA","0.0"
"18174718","01","440","ERNESTO DAUN","AVENIDA","0.0"
"18174734","00","S/N","SANTO ESPEDITO","COMUNIDADE","0.0"
"18174744","01","101","PADRE JOSE BAZON","RUA","0.0"
